row	col	val1
Enterococcus_faecalis	Actinomyces_urogenitalis	NA
Enterococcus_gallinarum	Actinomyces_urogenitalis	NA
Enterococcus_hirae	Actinomyces_urogenitalis	NA
Lactobacillus_intestinalis	Actinomyces_urogenitalis	NA
Lactobacillus_johnsonii	Actinomyces_urogenitalis	NA
Lactobacillus_murinus	Actinomyces_urogenitalis	NA
Lactobacillus_reuteri	Actinomyces_urogenitalis	NA
Lactobacillus_taiwanensis	Actinomyces_urogenitalis	NA
Streptococcus_acidominimus	Actinomyces_urogenitalis	NA
Clostridium_sp_ASF356	Actinomyces_urogenitalis	NA
Clostridium_sp_ASF502	Actinomyces_urogenitalis	NA
Eubacterium_plexicaudatum	Actinomyces_urogenitalis	NA
Eubacterium_sp_14_2	Actinomyces_urogenitalis	NA
Acetatifactor_muris	Actinomyces_urogenitalis	NA
Dorea_sp_5_2	Actinomyces_urogenitalis	NA
Clostridium_symbiosum	Actinomyces_urogenitalis	NA
Eubacterium_rectale	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_10_1	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_28_4	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_3_1	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_3_2	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_A2	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_A4	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_COE1	Actinomyces_urogenitalis	NA
Lachnospiraceae_bacterium_M18_1	Actinomyces_urogenitalis	NA
Oscillibacter_sp_1_3	Actinomyces_urogenitalis	NA
Romboutsia_ilealis	Actinomyces_urogenitalis	NA
Acutalibacter_muris	Actinomyces_urogenitalis	NA
Anaerotruncus_sp_G3_2012	Actinomyces_urogenitalis	NA
Ruthenibacterium_lactatiformans	Actinomyces_urogenitalis	NA
Clostridium_cocleatum	Actinomyces_urogenitalis	NA
Clostridium_innocuum	Actinomyces_urogenitalis	NA
Faecalibaculum_rodentium	Actinomyces_urogenitalis	NA
Ileibacterium_valens	Actinomyces_urogenitalis	NA
Firmicutes_bacterium_ASF500	Actinomyces_urogenitalis	NA
Parasutterella_excrementihominis	Actinomyces_urogenitalis	NA
Turicimonas_muris	Actinomyces_urogenitalis	NA
Desulfovibrionaceae_bacterium	Actinomyces_urogenitalis	NA
Helicobacter_apodemus	Actinomyces_urogenitalis	NA
Helicobacter_cinaedi	Actinomyces_urogenitalis	NA
Helicobacter_ganmani	Actinomyces_urogenitalis	NA
Helicobacter_hepaticus	Actinomyces_urogenitalis	NA
Helicobacter_magdeburgensis	Actinomyces_urogenitalis	NA
Helicobacter_typhlonius	Actinomyces_urogenitalis	NA
Enterobacter_cloacae_complex	Actinomyces_urogenitalis	NA
Escherichia_coli	Actinomyces_urogenitalis	NA
Proteus_hauseri	Actinomyces_urogenitalis	NA
Proteus_mirabilis	Actinomyces_urogenitalis	NA
Acinetobacter_baumannii	Actinomyces_urogenitalis	NA
Proteobacteria_bacterium_CAG_139	Actinomyces_urogenitalis	NA
Akkermansia_muciniphila	Actinomyces_urogenitalis	NA
Bifidobacterium_pseudolongum	Bifidobacterium_animalis	NA
Corynebacterium_mastitidis	Bifidobacterium_animalis	NA
Corynebacterium_stationis	Bifidobacterium_animalis	0.693312146
Adlercreutzia_equolifaciens	Bifidobacterium_animalis	0.021217465
Asaccharobacter_celatus	Bifidobacterium_animalis	0.023925518
Enterorhabdus_caecimuris	Bifidobacterium_animalis	0.645939963
Bacteroides_caecimuris	Bifidobacterium_animalis	0.020178302
Bacteroides_dorei	Bifidobacterium_animalis	NA
Bacteroides_faecichinchillae	Bifidobacterium_animalis	0.730627443
Bacteroides_intestinalis	Bifidobacterium_animalis	NA
Bacteroides_massiliensis	Bifidobacterium_animalis	0.362717881
Bacteroides_ovatus	Bifidobacterium_animalis	NA
Bacteroides_sartorii	Bifidobacterium_animalis	0.58846405
Bacteroides_stercorirosoris	Bifidobacterium_animalis	0.157201464
Bacteroides_thetaiotaomicron	Bifidobacterium_animalis	0.010427901
Bacteroides_uniformis	Bifidobacterium_animalis	0.079091154
Bacteroides_vulgatus	Bifidobacterium_animalis	0.182228114
Bacteroides_xylanisolvens	Bifidobacterium_animalis	NA
Muribaculaceae_bacterium_DSM_103720	Bifidobacterium_animalis	0.794509795
Muribaculum_intestinale	Bifidobacterium_animalis	0.036513492
Butyricimonas_virosa	Bifidobacterium_animalis	0.332695784
Prevotella_sp_MGM2	Bifidobacterium_animalis	NA
Alistipes_indistinctus	Bifidobacterium_animalis	0.147606971
Alistipes_shahii	Bifidobacterium_animalis	0.996412485
Alistipes_timonensis	Bifidobacterium_animalis	0.001227799
Parabacteroides_distasonis	Bifidobacterium_animalis	1.31e-06
Parabacteroides_goldsteinii	Bifidobacterium_animalis	0.000338335
Parabacteroides_johnsonii	Bifidobacterium_animalis	0.488155921
Parabacteroides_merdae	Bifidobacterium_animalis	NA
Mucispirillum_schaedleri	Bifidobacterium_animalis	0.018615811
Jeotgalicoccus_halotolerans	Bifidobacterium_animalis	0.693312146
Staphylococcus_aureus	Bifidobacterium_animalis	0.955135014
Staphylococcus_lentus	Bifidobacterium_animalis	0.799726637
Staphylococcus_nepalensis	Bifidobacterium_animalis	0.816470343
Staphylococcus_sciuri	Bifidobacterium_animalis	NA
Staphylococcus_vitulinus	Bifidobacterium_animalis	NA
Staphylococcus_xylosus	Bifidobacterium_animalis	0.877780972
Aerococcaceae_bacterium	Bifidobacterium_animalis	0.693312146
Enterococcus_faecalis	Bifidobacterium_animalis	NA
Enterococcus_gallinarum	Bifidobacterium_animalis	0.955135014
Enterococcus_hirae	Bifidobacterium_animalis	NA
Lactobacillus_intestinalis	Bifidobacterium_animalis	NA
Lactobacillus_johnsonii	Bifidobacterium_animalis	NA
Lactobacillus_murinus	Bifidobacterium_animalis	0.620860992
Lactobacillus_reuteri	Bifidobacterium_animalis	0.08423412
Lactobacillus_taiwanensis	Bifidobacterium_animalis	0.159668123
Streptococcus_acidominimus	Bifidobacterium_animalis	NA
Clostridium_sp_ASF356	Bifidobacterium_animalis	0.437806574
Clostridium_sp_ASF502	Bifidobacterium_animalis	0.464146873
Eubacterium_plexicaudatum	Bifidobacterium_animalis	NA
Eubacterium_sp_14_2	Bifidobacterium_animalis	0.597971579
Acetatifactor_muris	Bifidobacterium_animalis	NA
Dorea_sp_5_2	Bifidobacterium_animalis	0.932294353
Clostridium_symbiosum	Bifidobacterium_animalis	0.941939553
Eubacterium_rectale	Bifidobacterium_animalis	NA
Lachnospiraceae_bacterium_10_1	Bifidobacterium_animalis	0.955135014
Lachnospiraceae_bacterium_28_4	Bifidobacterium_animalis	0.151899828
Lachnospiraceae_bacterium_3_1	Bifidobacterium_animalis	NA
Lachnospiraceae_bacterium_3_2	Bifidobacterium_animalis	0.266874084
Lachnospiraceae_bacterium_A2	Bifidobacterium_animalis	NA
Lachnospiraceae_bacterium_A4	Bifidobacterium_animalis	NA
Lachnospiraceae_bacterium_COE1	Bifidobacterium_animalis	NA
Lachnospiraceae_bacterium_M18_1	Bifidobacterium_animalis	0.203764878
Oscillibacter_sp_1_3	Bifidobacterium_animalis	0.536245761
Romboutsia_ilealis	Bifidobacterium_animalis	NA
Acutalibacter_muris	Bifidobacterium_animalis	NA
Anaerotruncus_sp_G3_2012	Bifidobacterium_animalis	0.99696855
Ruthenibacterium_lactatiformans	Bifidobacterium_animalis	NA
Clostridium_cocleatum	Bifidobacterium_animalis	0.591831152
Clostridium_innocuum	Bifidobacterium_animalis	NA
Faecalibaculum_rodentium	Bifidobacterium_animalis	0.129393063
Ileibacterium_valens	Bifidobacterium_animalis	NA
Firmicutes_bacterium_ASF500	Bifidobacterium_animalis	0.280011461
Parasutterella_excrementihominis	Bifidobacterium_animalis	0.020618399
Turicimonas_muris	Bifidobacterium_animalis	0.51742875
Desulfovibrionaceae_bacterium	Bifidobacterium_animalis	0.398744418
Helicobacter_apodemus	Bifidobacterium_animalis	0.10440616
Helicobacter_cinaedi	Bifidobacterium_animalis	0.163788959
Helicobacter_ganmani	Bifidobacterium_animalis	0.261721553
Helicobacter_hepaticus	Bifidobacterium_animalis	0.002878309
Helicobacter_magdeburgensis	Bifidobacterium_animalis	0.280011461
Helicobacter_typhlonius	Bifidobacterium_animalis	0.001949196
Enterobacter_cloacae_complex	Bifidobacterium_animalis	NA
Escherichia_coli	Bifidobacterium_animalis	NA
Proteus_hauseri	Bifidobacterium_animalis	NA
Proteus_mirabilis	Bifidobacterium_animalis	NA
Acinetobacter_baumannii	Bifidobacterium_animalis	NA
Proteobacteria_bacterium_CAG_139	Bifidobacterium_animalis	0.042561391
Akkermansia_muciniphila	Bifidobacterium_animalis	0.22130237
Corynebacterium_mastitidis	Bifidobacterium_pseudolongum	NA
Corynebacterium_stationis	Bifidobacterium_pseudolongum	NA
Adlercreutzia_equolifaciens	Bifidobacterium_pseudolongum	NA
Asaccharobacter_celatus	Bifidobacterium_pseudolongum	NA
Enterorhabdus_caecimuris	Bifidobacterium_pseudolongum	NA
Bacteroides_caecimuris	Bifidobacterium_pseudolongum	NA
Bacteroides_dorei	Bifidobacterium_pseudolongum	NA
Bacteroides_faecichinchillae	Bifidobacterium_pseudolongum	NA
Bacteroides_intestinalis	Bifidobacterium_pseudolongum	NA
Bacteroides_massiliensis	Bifidobacterium_pseudolongum	NA
Bacteroides_ovatus	Bifidobacterium_pseudolongum	NA
Bacteroides_sartorii	Bifidobacterium_pseudolongum	NA
Bacteroides_stercorirosoris	Bifidobacterium_pseudolongum	NA
Bacteroides_thetaiotaomicron	Bifidobacterium_pseudolongum	NA
Bacteroides_uniformis	Bifidobacterium_pseudolongum	NA
Bacteroides_vulgatus	Bifidobacterium_pseudolongum	NA
Bacteroides_xylanisolvens	Bifidobacterium_pseudolongum	NA
Muribaculaceae_bacterium_DSM_103720	Bifidobacterium_pseudolongum	NA
Muribaculum_intestinale	Bifidobacterium_pseudolongum	NA
Butyricimonas_virosa	Bifidobacterium_pseudolongum	NA
Prevotella_sp_MGM2	Bifidobacterium_pseudolongum	NA
Alistipes_indistinctus	Bifidobacterium_pseudolongum	NA
Alistipes_shahii	Bifidobacterium_pseudolongum	NA
Alistipes_timonensis	Bifidobacterium_pseudolongum	NA
Parabacteroides_distasonis	Bifidobacterium_pseudolongum	NA
Parabacteroides_goldsteinii	Bifidobacterium_pseudolongum	NA
Parabacteroides_johnsonii	Bifidobacterium_pseudolongum	NA
Parabacteroides_merdae	Bifidobacterium_pseudolongum	NA
Mucispirillum_schaedleri	Bifidobacterium_pseudolongum	NA
Jeotgalicoccus_halotolerans	Bifidobacterium_pseudolongum	NA
Staphylococcus_aureus	Bifidobacterium_pseudolongum	NA
Staphylococcus_lentus	Bifidobacterium_pseudolongum	NA
Staphylococcus_nepalensis	Bifidobacterium_pseudolongum	NA
Staphylococcus_sciuri	Bifidobacterium_pseudolongum	NA
Staphylococcus_vitulinus	Bifidobacterium_pseudolongum	NA
Staphylococcus_xylosus	Bifidobacterium_pseudolongum	NA
Aerococcaceae_bacterium	Bifidobacterium_pseudolongum	NA
Enterococcus_faecalis	Bifidobacterium_pseudolongum	NA
Enterococcus_gallinarum	Bifidobacterium_pseudolongum	NA
Enterococcus_hirae	Bifidobacterium_pseudolongum	NA
Lactobacillus_intestinalis	Bifidobacterium_pseudolongum	NA
Lactobacillus_johnsonii	Bifidobacterium_pseudolongum	NA
Lactobacillus_murinus	Bifidobacterium_pseudolongum	NA
Lactobacillus_reuteri	Bifidobacterium_pseudolongum	NA
Lactobacillus_taiwanensis	Bifidobacterium_pseudolongum	NA
Streptococcus_acidominimus	Bifidobacterium_pseudolongum	NA
Clostridium_sp_ASF356	Bifidobacterium_pseudolongum	NA
Clostridium_sp_ASF502	Bifidobacterium_pseudolongum	NA
Eubacterium_plexicaudatum	Bifidobacterium_pseudolongum	NA
Eubacterium_sp_14_2	Bifidobacterium_pseudolongum	NA
Acetatifactor_muris	Bifidobacterium_pseudolongum	NA
Dorea_sp_5_2	Bifidobacterium_pseudolongum	NA
Clostridium_symbiosum	Bifidobacterium_pseudolongum	NA
Eubacterium_rectale	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_10_1	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_28_4	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_3_1	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_3_2	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_A2	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_A4	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_COE1	Bifidobacterium_pseudolongum	NA
Lachnospiraceae_bacterium_M18_1	Bifidobacterium_pseudolongum	NA
Oscillibacter_sp_1_3	Bifidobacterium_pseudolongum	NA
Romboutsia_ilealis	Bifidobacterium_pseudolongum	NA
Acutalibacter_muris	Bifidobacterium_pseudolongum	NA
Anaerotruncus_sp_G3_2012	Bifidobacterium_pseudolongum	NA
Ruthenibacterium_lactatiformans	Bifidobacterium_pseudolongum	NA
Clostridium_cocleatum	Bifidobacterium_pseudolongum	NA
Clostridium_innocuum	Bifidobacterium_pseudolongum	NA
Faecalibaculum_rodentium	Bifidobacterium_pseudolongum	NA
Ileibacterium_valens	Bifidobacterium_pseudolongum	NA
Firmicutes_bacterium_ASF500	Bifidobacterium_pseudolongum	NA
Parasutterella_excrementihominis	Bifidobacterium_pseudolongum	NA
Turicimonas_muris	Bifidobacterium_pseudolongum	NA
Desulfovibrionaceae_bacterium	Bifidobacterium_pseudolongum	NA
Helicobacter_apodemus	Bifidobacterium_pseudolongum	NA
Helicobacter_cinaedi	Bifidobacterium_pseudolongum	NA
Helicobacter_ganmani	Bifidobacterium_pseudolongum	NA
Helicobacter_hepaticus	Bifidobacterium_pseudolongum	NA
Helicobacter_magdeburgensis	Bifidobacterium_pseudolongum	NA
Helicobacter_typhlonius	Bifidobacterium_pseudolongum	NA
Enterobacter_cloacae_complex	Bifidobacterium_pseudolongum	NA
Escherichia_coli	Bifidobacterium_pseudolongum	NA
Proteus_hauseri	Bifidobacterium_pseudolongum	NA
Proteus_mirabilis	Bifidobacterium_pseudolongum	NA
Acinetobacter_baumannii	Bifidobacterium_pseudolongum	NA
Proteobacteria_bacterium_CAG_139	Bifidobacterium_pseudolongum	NA
Akkermansia_muciniphila	Bifidobacterium_pseudolongum	NA
Corynebacterium_stationis	Corynebacterium_mastitidis	NA
Adlercreutzia_equolifaciens	Corynebacterium_mastitidis	NA
Asaccharobacter_celatus	Corynebacterium_mastitidis	NA
Enterorhabdus_caecimuris	Corynebacterium_mastitidis	NA
Bacteroides_caecimuris	Corynebacterium_mastitidis	NA
Bacteroides_dorei	Corynebacterium_mastitidis	NA
Bacteroides_faecichinchillae	Corynebacterium_mastitidis	NA
Bacteroides_intestinalis	Corynebacterium_mastitidis	NA
Bacteroides_massiliensis	Corynebacterium_mastitidis	NA
Bacteroides_ovatus	Corynebacterium_mastitidis	NA
Bacteroides_sartorii	Corynebacterium_mastitidis	NA
Bacteroides_stercorirosoris	Corynebacterium_mastitidis	NA
Bacteroides_thetaiotaomicron	Corynebacterium_mastitidis	NA
Bacteroides_uniformis	Corynebacterium_mastitidis	NA
Bacteroides_vulgatus	Corynebacterium_mastitidis	NA
Bacteroides_xylanisolvens	Corynebacterium_mastitidis	NA
Muribaculaceae_bacterium_DSM_103720	Corynebacterium_mastitidis	NA
Muribaculum_intestinale	Corynebacterium_mastitidis	NA
Butyricimonas_virosa	Corynebacterium_mastitidis	NA
Prevotella_sp_MGM2	Corynebacterium_mastitidis	NA
Alistipes_indistinctus	Corynebacterium_mastitidis	NA
Alistipes_shahii	Corynebacterium_mastitidis	NA
Alistipes_timonensis	Corynebacterium_mastitidis	NA
Parabacteroides_distasonis	Corynebacterium_mastitidis	NA
Parabacteroides_goldsteinii	Corynebacterium_mastitidis	NA
Parabacteroides_johnsonii	Corynebacterium_mastitidis	NA
Parabacteroides_merdae	Corynebacterium_mastitidis	NA
Mucispirillum_schaedleri	Corynebacterium_mastitidis	NA
Jeotgalicoccus_halotolerans	Corynebacterium_mastitidis	NA
Staphylococcus_aureus	Corynebacterium_mastitidis	NA
Staphylococcus_lentus	Corynebacterium_mastitidis	NA
Staphylococcus_nepalensis	Corynebacterium_mastitidis	NA
Staphylococcus_sciuri	Corynebacterium_mastitidis	NA
Staphylococcus_vitulinus	Corynebacterium_mastitidis	NA
Staphylococcus_xylosus	Corynebacterium_mastitidis	NA
Aerococcaceae_bacterium	Corynebacterium_mastitidis	NA
Enterococcus_faecalis	Corynebacterium_mastitidis	NA
Enterococcus_gallinarum	Corynebacterium_mastitidis	NA
Enterococcus_hirae	Corynebacterium_mastitidis	NA
Lactobacillus_intestinalis	Corynebacterium_mastitidis	NA
Lactobacillus_johnsonii	Corynebacterium_mastitidis	NA
Lactobacillus_murinus	Corynebacterium_mastitidis	NA
Lactobacillus_reuteri	Corynebacterium_mastitidis	NA
Lactobacillus_taiwanensis	Corynebacterium_mastitidis	NA
Streptococcus_acidominimus	Corynebacterium_mastitidis	NA
Clostridium_sp_ASF356	Corynebacterium_mastitidis	NA
Clostridium_sp_ASF502	Corynebacterium_mastitidis	NA
Eubacterium_plexicaudatum	Corynebacterium_mastitidis	NA
Eubacterium_sp_14_2	Corynebacterium_mastitidis	NA
Acetatifactor_muris	Corynebacterium_mastitidis	NA
Dorea_sp_5_2	Corynebacterium_mastitidis	NA
Clostridium_symbiosum	Corynebacterium_mastitidis	NA
Eubacterium_rectale	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_10_1	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_28_4	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_3_1	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_3_2	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_A2	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_A4	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_COE1	Corynebacterium_mastitidis	NA
Lachnospiraceae_bacterium_M18_1	Corynebacterium_mastitidis	NA
Oscillibacter_sp_1_3	Corynebacterium_mastitidis	NA
Romboutsia_ilealis	Corynebacterium_mastitidis	NA
Acutalibacter_muris	Corynebacterium_mastitidis	NA
Anaerotruncus_sp_G3_2012	Corynebacterium_mastitidis	NA
Ruthenibacterium_lactatiformans	Corynebacterium_mastitidis	NA
Clostridium_cocleatum	Corynebacterium_mastitidis	NA
Clostridium_innocuum	Corynebacterium_mastitidis	NA
Faecalibaculum_rodentium	Corynebacterium_mastitidis	NA
Ileibacterium_valens	Corynebacterium_mastitidis	NA
Firmicutes_bacterium_ASF500	Corynebacterium_mastitidis	NA
Parasutterella_excrementihominis	Corynebacterium_mastitidis	NA
Turicimonas_muris	Corynebacterium_mastitidis	NA
Desulfovibrionaceae_bacterium	Corynebacterium_mastitidis	NA
Helicobacter_apodemus	Corynebacterium_mastitidis	NA
Helicobacter_cinaedi	Corynebacterium_mastitidis	NA
Helicobacter_ganmani	Corynebacterium_mastitidis	NA
Helicobacter_hepaticus	Corynebacterium_mastitidis	NA
Helicobacter_magdeburgensis	Corynebacterium_mastitidis	NA
Helicobacter_typhlonius	Corynebacterium_mastitidis	NA
Enterobacter_cloacae_complex	Corynebacterium_mastitidis	NA
Escherichia_coli	Corynebacterium_mastitidis	NA
Proteus_hauseri	Corynebacterium_mastitidis	NA
Proteus_mirabilis	Corynebacterium_mastitidis	NA
Acinetobacter_baumannii	Corynebacterium_mastitidis	NA
Proteobacteria_bacterium_CAG_139	Corynebacterium_mastitidis	NA
Akkermansia_muciniphila	Corynebacterium_mastitidis	NA
Adlercreutzia_equolifaciens	Corynebacterium_stationis	0.18872378
Asaccharobacter_celatus	Corynebacterium_stationis	0.231353704
Enterorhabdus_caecimuris	Corynebacterium_stationis	0.395644083
Bacteroides_caecimuris	Corynebacterium_stationis	0.231353704
Bacteroides_dorei	Corynebacterium_stationis	NA
Bacteroides_faecichinchillae	Corynebacterium_stationis	0.180256543
Bacteroides_intestinalis	Corynebacterium_stationis	NA
Bacteroides_massiliensis	Corynebacterium_stationis	0.95471027
Bacteroides_ovatus	Corynebacterium_stationis	NA
Bacteroides_sartorii	Corynebacterium_stationis	0.232108604
Bacteroides_stercorirosoris	Corynebacterium_stationis	0.628334777
Bacteroides_thetaiotaomicron	Corynebacterium_stationis	0.416056733
Bacteroides_uniformis	Corynebacterium_stationis	0.393771764
Bacteroides_vulgatus	Corynebacterium_stationis	0.462365063
Bacteroides_xylanisolvens	Corynebacterium_stationis	NA
Muribaculaceae_bacterium_DSM_103720	Corynebacterium_stationis	0.53440678
Muribaculum_intestinale	Corynebacterium_stationis	0.534544195
Butyricimonas_virosa	Corynebacterium_stationis	0.332869563
Prevotella_sp_MGM2	Corynebacterium_stationis	NA
Alistipes_indistinctus	Corynebacterium_stationis	0.777485783
Alistipes_shahii	Corynebacterium_stationis	0.120895295
Alistipes_timonensis	Corynebacterium_stationis	0.497577286
Parabacteroides_distasonis	Corynebacterium_stationis	0.534589973
Parabacteroides_goldsteinii	Corynebacterium_stationis	0.120552761
Parabacteroides_johnsonii	Corynebacterium_stationis	0.85459796
Parabacteroides_merdae	Corynebacterium_stationis	NA
Mucispirillum_schaedleri	Corynebacterium_stationis	0.534544195
Jeotgalicoccus_halotolerans	Corynebacterium_stationis	0
Staphylococcus_aureus	Corynebacterium_stationis	0.856447638
Staphylococcus_lentus	Corynebacterium_stationis	7.54e-06
Staphylococcus_nepalensis	Corynebacterium_stationis	5.19e-05
Staphylococcus_sciuri	Corynebacterium_stationis	NA
Staphylococcus_vitulinus	Corynebacterium_stationis	NA
Staphylococcus_xylosus	Corynebacterium_stationis	0.794643995
Aerococcaceae_bacterium	Corynebacterium_stationis	0
Enterococcus_faecalis	Corynebacterium_stationis	NA
Enterococcus_gallinarum	Corynebacterium_stationis	0.856447638
Enterococcus_hirae	Corynebacterium_stationis	NA
Lactobacillus_intestinalis	Corynebacterium_stationis	NA
Lactobacillus_johnsonii	Corynebacterium_stationis	NA
Lactobacillus_murinus	Corynebacterium_stationis	0.18872378
Lactobacillus_reuteri	Corynebacterium_stationis	0.080197212
Lactobacillus_taiwanensis	Corynebacterium_stationis	0.084578439
Streptococcus_acidominimus	Corynebacterium_stationis	NA
Clostridium_sp_ASF356	Corynebacterium_stationis	0.263903206
Clostridium_sp_ASF502	Corynebacterium_stationis	0.703001813
Eubacterium_plexicaudatum	Corynebacterium_stationis	NA
Eubacterium_sp_14_2	Corynebacterium_stationis	0.794643995
Acetatifactor_muris	Corynebacterium_stationis	NA
Dorea_sp_5_2	Corynebacterium_stationis	0.267650064
Clostridium_symbiosum	Corynebacterium_stationis	0.794643995
Eubacterium_rectale	Corynebacterium_stationis	NA
Lachnospiraceae_bacterium_10_1	Corynebacterium_stationis	0.856447638
Lachnospiraceae_bacterium_28_4	Corynebacterium_stationis	0.856447638
Lachnospiraceae_bacterium_3_1	Corynebacterium_stationis	NA
Lachnospiraceae_bacterium_3_2	Corynebacterium_stationis	0.664310389
Lachnospiraceae_bacterium_A2	Corynebacterium_stationis	NA
Lachnospiraceae_bacterium_A4	Corynebacterium_stationis	NA
Lachnospiraceae_bacterium_COE1	Corynebacterium_stationis	NA
Lachnospiraceae_bacterium_M18_1	Corynebacterium_stationis	0.745632991
Oscillibacter_sp_1_3	Corynebacterium_stationis	0.664310389
Romboutsia_ilealis	Corynebacterium_stationis	NA
Acutalibacter_muris	Corynebacterium_stationis	NA
Anaerotruncus_sp_G3_2012	Corynebacterium_stationis	0.389398552
Ruthenibacterium_lactatiformans	Corynebacterium_stationis	NA
Clostridium_cocleatum	Corynebacterium_stationis	0.772844627
Clostridium_innocuum	Corynebacterium_stationis	NA
Faecalibaculum_rodentium	Corynebacterium_stationis	0.151899828
Ileibacterium_valens	Corynebacterium_stationis	NA
Firmicutes_bacterium_ASF500	Corynebacterium_stationis	0.856447638
Parasutterella_excrementihominis	Corynebacterium_stationis	0.865940005
Turicimonas_muris	Corynebacterium_stationis	0.953996256
Desulfovibrionaceae_bacterium	Corynebacterium_stationis	0.777849747
Helicobacter_apodemus	Corynebacterium_stationis	0.778332267
Helicobacter_cinaedi	Corynebacterium_stationis	0.085143387
Helicobacter_ganmani	Corynebacterium_stationis	0.231353704
Helicobacter_hepaticus	Corynebacterium_stationis	0.865940005
Helicobacter_magdeburgensis	Corynebacterium_stationis	0.856447638
Helicobacter_typhlonius	Corynebacterium_stationis	0.865940005
Enterobacter_cloacae_complex	Corynebacterium_stationis	NA
Escherichia_coli	Corynebacterium_stationis	NA
Proteus_hauseri	Corynebacterium_stationis	NA
Proteus_mirabilis	Corynebacterium_stationis	NA
Acinetobacter_baumannii	Corynebacterium_stationis	NA
Proteobacteria_bacterium_CAG_139	Corynebacterium_stationis	0.693312146
Akkermansia_muciniphila	Corynebacterium_stationis	0.135112579
Asaccharobacter_celatus	Adlercreutzia_equolifaciens	1.76e-34
Enterorhabdus_caecimuris	Adlercreutzia_equolifaciens	0.348580236
Bacteroides_caecimuris	Adlercreutzia_equolifaciens	0.099669784
Bacteroides_dorei	Adlercreutzia_equolifaciens	NA
